symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AM,2016-02-29,False,FY,2016,10-K,1889994000.0,219027000.0,129842000.0,,,0.0,1603449000.0,559868000.0,377940000.0,100893000.0,429294000.0,127369000.0,38176000.0,-103919000.0
BRS,2016-03-31,False,FY,2016,10-K,1715513000.0,,-73940000.0,-2.12,-2.12,1.09,3271862000.0,593096000.0,392690000.0,104310000.0,1509892000.0,116026000.0,-316750000.0,191614000.0
BURL,2016-04-30,False,Q1,2016,10-Q,1288884000.0,,37514000.0,0.53,0.52,0.0,2605901000.0,981490000.0,874909000.0,28100000.0,-105238000.0,30377000.0,-30342000.0,7150000.0
CHS,2016-04-30,False,Q1,2016,10-Q,642977000.0,50543000.0,30438000.0,0.23,0.23,0.16,1136116000.0,450527000.0,296858000.0,56502000.0,613477000.0,32636000.0,-13303000.0,-52751000.0
CSRA,2016-04-01,False,FY,2016,10-K,4250447000.0,562730000.0,87145000.0,0.54,0.53,0.2,4846300000.0,1004522000.0,1085739000.0,130016000.0,90238000.0,553516000.0,-1605319000.0,1176840000.0
DE,2016-04-30,False,Q2,2016,10-Q,7875400000.0,848000000.0,495200000.0,1.57,1.56,0.6,59183300000.0,,,4133200000.0,7176700000.0,-312400000.0,210000000.0,20900000.0
DG,2016-04-29,False,Q1,2016,10-Q,5265432000.0,480743000.0,295124000.0,1.03,1.03,0.25,11316384000.0,3477346000.0,2011594000.0,187687000.0,5388383000.0,403953000.0,-98645000.0,-275568000.0
DY,2016-04-23,False,Q3,2016,10-Q,664645000.0,,33083000.0,1.02,1.0,0.0,1599286000.0,848784000.0,242545000.0,19327000.0,501740000.0,78973000.0,-181572000.0,100637000.0
EVTC,2016-03-31,False,Q1,2016,10-Q,95479000.0,26566000.0,19136000.0,0.26,0.26,0.1,869882000.0,141856000.0,100322000.0,36039000.0,109659000.0,30231000.0,-5669000.0,-17270000.0
EVTC,2015-12-31,False,FY,2015,10-K,373528000.0,103360000.0,85368000.0,1.11,1.11,0.0,870102000.0,134723000.0,102501000.0,28747000.0,98214000.0,162419000.0,-53068000.0,-112718000.0
EXAR,2016-03-27,False,FY,2016,10-K,113587000.0,-16533000.0,-16026000.0,-0.33,-0.33,0.0,255373000.0,118758000.0,36117000.0,55070000.0,214549000.0,3925000.0,-1279000.0,-2809000.0
HEI,2016-04-30,False,Q2,2016,10-Q,350648000.0,66794000.0,38657000.0,0.58,0.57,0.0,2017112000.0,545998000.0,161828000.0,36789000.0,978441000.0,102705000.0,-282598000.0,181704000.0
MOD,2016-03-31,False,FY,2016,10-K,1352500000.0,-7500000.0,-1600000.0,-0.03,-0.03,0.0,920900000.0,412500000.0,273600000.0,68900000.0,382700000.0,72400000.0,-77800000.0,2700000.0
MOV,2016-04-30,False,Q1,2017,10-Q,114063000.0,5378000.0,3308000.0,0.14,0.14,0.13,594062000.0,494540000.0,65761000.0,203909000.0,459418000.0,-20981000.0,-1990000.0,-10233000.0
NWY,2016-04-30,False,Q1,2016,10-Q,216038000.0,-5398000.0,-5716000.0,-0.09,-0.09,0.0,290260000.0,187279000.0,147450000.0,47628000.0,89318000.0,-11574000.0,-1869000.0,-361000.0
NEWR,2016-03-31,False,FY,2016,10-K,181309000.0,-67638000.0,-67487000.0,-1.39,-1.39,0.0,294444000.0,229951000.0,93203000.0,65914000.0,193233000.0,4006000.0,-58051000.0,14702000.0
PANW,2016-04-30,False,Q3,2016,10-Q,345800000.0,-58600000.0,-70200000.0,-0.8,-0.8,0.0,2507000000.0,1446200000.0,1239000000.0,550000000.0,659000000.0,470600000.0,-339300000.0,42900000.0
TDW,2016-03-31,False,FY,2016,10-K,979062000.0,-69524000.0,-160183000.0,-3.41,-3.41,0.75,4990547000.0,1323314000.0,2459128000.0,678438000.0,2305554000.0,253360000.0,-134996000.0,481506000.0
TJX,2016-04-30,False,Q1,2017,10-Q,7542356000.0,918886000.0,508346000.0,0.77,0.76,0.26,11704722000.0,6877701000.0,4296735000.0,1944155000.0,4534969000.0,420268000.0,-289141000.0,-379492000.0
TGI,2016-03-31,False,FY,2016,10-K,3886072000.0,-1091106000.0,-1047960000.0,-21.29,-21.29,0.16,4835093000.0,1742641000.0,1135874000.0,20984000.0,934944000.0,83863000.0,-128029000.0,32454000.0
UVV,2016-03-31,False,FY,2016,10-K,2120373000.0,181647000.0,94268000.0,4.16,3.92,2.1,2232797000.0,1638546000.0,246270000.0,319447000.0,1453062000.0,183591000.0,-50931000.0,-61706000.0
VSTO,2016-03-31,False,FY,2016,10-K,2270734000.0,262758000.0,147037000.0,2.36,2.35,0.0,2942634000.0,1049664000.0,368901000.0,151692000.0,1660167000.0,198002000.0,-503204000.0,192600000.0
ABMD,2016-03-31,False,FY,2016,10-K,329543000.0,65104000.0,38147000.0,0.9,0.85,0.0,423931000.0,288392000.0,46541000.0,48231000.0,368775000.0,76795000.0,-57710000.0,7160000.0
ACXM,2016-03-31,False,FY,2016,10-K,850088000.0,-13063000.0,6703000.0,0.09,0.09,0.0,1149849000.0,376010000.0,224000000.0,189629000.0,698968000.0,113642000.0,-69242000.0,-126027000.0
TGLS,2013-12-31,True,FY,2013,10-K,183294000.0,27270000.0,24432000.0,1.18,1.18,0.0,248214000.0,154848000.0,108497000.0,2866000.0,46866000.0,10734000.0,-20629000.0,8372000.0
AMAT,2016-05-01,False,Q2,2016,10-Q,2450000000.0,425000000.0,320000000.0,0.29,0.29,0.1,13075000000.0,6728000000.0,2611000000.0,2470000000.0,6565000000.0,688000000.0,-114000000.0,-2901000000.0
ACAT,2016-03-31,False,FY,2016,10-K,632895000.0,-16214000.0,-9187000.0,-0.71,-0.71,0.38,317894000.0,229047000.0,124030000.0,17730000.0,167391000.0,19123000.0,-37966000.0,-4698000.0
BBSI,2015-12-31,False,FY,2015,10-K,740841000.0,36428000.0,25494000.0,3.55,3.47,0.88,496777000.0,227009000.0,237393000.0,25218000.0,54551000.0,100631000.0,-55596000.0,-31361000.0
BRID,2016-04-15,False,Q2,2016,10-Q,31145000.0,,1492000.0,0.16,0.16,0.0,79002000.0,44965000.0,13788000.0,10266000.0,38969000.0,5540000.0,-1003000.0,-113000.0
CPRT,2016-04-30,False,Q3,2016,10-Q,347246000.0,121948000.0,74016000.0,0.67,0.64,0.0,1624135000.0,464505000.0,203581000.0,137653000.0,716527000.0,207498000.0,-142969000.0,-379575000.0
DEST,2016-04-30,False,Q1,2016,10-Q,124430000.0,7222000.0,4041000.0,0.3,0.3,0.0,225331000.0,115722000.0,66390000.0,3782000.0,97202000.0,-5959000.0,-3658000.0,11281000.0
EDUC,2016-02-29,False,FY,2016,10-K,63618300.0,,2119300.0,0.52,0.52,0.09,49695000.0,22502800.0,18778100.0,1183700.0,13229500.0,6650600.0,-24911600.0,19060800.0
EA,2016-03-31,False,FY,2016,10-K,4396000000.0,898000000.0,1156000000.0,3.73,3.5,0.0,7050000000.0,4354000000.0,2418000000.0,2493000000.0,3396000000.0,1223000000.0,-484000000.0,-306000000.0
PLUS,2016-03-31,False,FY,2016,10-K,1204199000.0,75751000.0,44747000.0,6.17,6.09,0.0,616680000.0,477976000.0,273446000.0,94766000.0,318878000.0,13382000.0,-50179000.0,55176000.0
EVLV,2016-04-30,False,Q1,2016,10-Q,166920000.0,-3534000.0,-4942000.0,-0.09,-0.09,0.0,267208000.0,202080000.0,107433000.0,32723000.0,72270000.0,7342000.0,-1605000.0,15089000.0
