SCX,2016-03-31,False,Q3,2016,10-Q,50329000.0,914000.0,597000.0,0.09,0.08,0.1,197527000.0,121803000.0,21315000.0,22231000.0,106575000.0,11653000.0,3016000.0,-3346000.0
LHO,2016-03-31,False,Q1,2016,10-Q,260104000.0,13667000.0,6017000.0,0.05,0.05,0.45,4060006000.0,,,9387000.0,2320878000.0,59657000.0,-36326000.0,-19644000.0
LYB,2016-03-31,False,Q1,2016,10-Q,6743000000.0,1360000000.0,1030000000.0,2.38,2.37,0.78,23572000000.0,10324000000.0,4441000000.0,1318000000.0,6368000000.0,1300000000.0,-597000000.0,-333000000.0
HA,2016-03-31,False,Q1,2016,10-Q,551180000.0,91868000.0,51466000.0,0.96,0.95,0.0,2570015000.0,811136000.0,855729000.0,388913000.0,486232000.0,198505000.0,406000.0,-91500000.0
HCSG,2016-03-31,False,Q1,2016,10-Q,384807000.0,,18626000.0,0.26,0.26,0.0,503095000.0,391505000.0,102596000.0,29120000.0,312955000.0,9689000.0,-3671000.0,-10087000.0
IIIN,2016-04-02,False,Q2,2016,10-Q,107414000.0,,7152000.0,0.38,0.38,0.03,252324000.0,144117000.0,39750000.0,36402000.0,199076000.0,23748000.0,-4318000.0,-16286000.0
NSC,2016-03-31,False,Q1,2016,10-Q,2420000000.0,723000000.0,386000000.0,1.3,1.29,0.59,33785000000.0,1966000000.0,1831000000.0,589000000.0,12223000000.0,879000000.0,-408000000.0,-983000000.0
KALU,2016-03-31,False,Q1,2016,10-Q,343200000.0,44800000.0,26300000.0,1.47,1.44,0.45,1236600000.0,447800000.0,160700000.0,70700000.0,787800000.0,21300000.0,-5900000.0,-17200000.0
LAKE,2016-01-31,False,FY,2016,10-K,99646000.0,11812000.0,3854000.0,0.54,0.53,0.0,88260000.0,63672000.0,19958000.0,7022000.0,67516000.0,-518000.0,-2675000.0,3706000.0
LECO,2016-03-31,False,Q1,2016,10-Q,550722000.0,75292000.0,53638000.0,0.77,0.76,0.32,1777095000.0,902347000.0,401455000.0,220996000.0,892669000.0,24361000.0,-8427000.0,-104791000.0
MANH,2016-03-31,False,Q1,2016,10-Q,149860000.0,43099000.0,27480000.0,0.38,0.38,0.0,303172000.0,210205000.0,119117000.0,105812000.0,174966000.0,40426000.0,-488000.0,-52750000.0
MXIM,2016-03-26,False,Q3,2016,10-Q,555252000.0,177708000.0,139810000.0,0.49,0.48,0.3,3981468000.0,2461910000.0,342033000.0,1710340000.0,2138763000.0,467814000.0,27073000.0,-335512000.0
MSFT,2016-03-31,False,Q3,2016,10-Q,20531000000.0,5283000000.0,3756000000.0,0.48,0.47,0.36,181869000000.0,128421000000.0,44354000000.0,7170000000.0,74806000000.0,10367000000.0,-5483000000.0,-4916000000.0
PPG,2016-03-31,False,Q1,2016,10-Q,3672000000.0,572000000.0,347000000.0,1.3,1.29,0.36,17315000000.0,6718000000.0,4556000000.0,909000000.0,5248000000.0,59000000.0,-63000000.0,-409000000.0
PHM,2016-03-31,False,Q1,2016,10-Q,1432578000.0,,82611000.0,0.24,0.24,0.09,9843480000.0,,,995696000.0,4773527000.0,-64062000.0,-451752000.0,757349000.0
MCRI,2015-12-31,True,FY,2015,10-K,247170000.0,32555000.0,20659000.0,1.22,1.19,0.0,274846000.0,31787000.0,70927000.0,21164000.0,203919000.0,38241000.0,-38025000.0,-635000.0
NURO,2016-03-31,False,Q1,2016,10-Q,2275247.0,-4196276.0,-4095255.0,-1.0,-1.0,0.0,12308170.0,11463801.0,3269957.0,8739651.0,8852226.0,-3617925.0,-28643.0,-76653.0
COL,2016-03-31,False,Q2,2016,10-Q,1311000000.0,272000000.0,171000000.0,1.31,1.29,0.33,7541000000.0,3490000000.0,2573000000.0,300000000.0,1989000000.0,45000000.0,-110000000.0,110000000.0
SNA,2016-04-02,False,Q1,2016,10-Q,834200000.0,202400000.0,128300000.0,2.21,2.16,0.61,4436400000.0,1841500000.0,837200000.0,106300000.0,2535100000.0,141600000.0,-79600000.0,-49300000.0
SWN,2016-03-31,False,Q1,2016,10-Q,579000000.0,-1100000000.0,-1159000000.0,-3.03,-3.03,0.0,8518000000.0,1884000000.0,478000000.0,1597000000.0,1148000000.0,92000000.0,-196000000.0,1686000000.0
SWK,2016-04-02,False,Q1,2016,10-Q,2672100000.0,398200000.0,189400000.0,1.3,1.28,0.55,15607400000.0,4016800000.0,3696600000.0,352200000.0,5715200000.0,-93100000.0,-81700000.0,44500000.0
SYK,2016-03-31,False,Q1,2016,10-Q,2495000000.0,519000000.0,402000000.0,1.08,1.07,0.38,19668000000.0,11325000000.0,3186000000.0,6976000000.0,8808000000.0,203000000.0,57000000.0,3318000000.0
TEL,2016-03-25,False,Q2,2016,10-Q,2952000000.0,535000000.0,380000000.0,1.04,1.03,0.33,17841000000.0,5414000000.0,3097000000.0,1150000000.0,7406000000.0,520000000.0,15000000.0,-2712000000.0
TRV,2016-03-31,False,Q1,2016,10-Q,6686000000.0,,686000000.0,2.33,2.3,0.61,101680000000.0,,,361000000.0,24166000000.0,850000000.0,-146000000.0,-725000000.0
RMBS,2016-03-31,False,Q1,2016,10-Q,72682000.0,9294000.0,1878000.0,0.02,0.02,0.0,752825000.0,253206000.0,40115000.0,136629000.0,534721000.0,16258000.0,-27537000.0,4144000.0
TRN,2016-03-31,False,Q1,2016,10-Q,1187900000.0,203400000.0,94300000.0,0.64,0.64,0.11,8909700000.0,,,635700000.0,4106000000.0,286100000.0,-356100000.0,-80300000.0
UNP,2016-03-31,False,Q1,2016,10-Q,4829000000.0,1687000000.0,979000000.0,1.16,1.16,0.55,55772000000.0,5083000000.0,3287000000.0,2673000000.0,20475000000.0,2173000000.0,-672000000.0,-219000000.0
UAL,2016-03-31,False,Q1,2016,10-Q,8195000000.0,649000000.0,313000000.0,0.88,0.88,0.0,40373000000.0,7224000000.0,13380000000.0,1795000000.0,7840000000.0,1199000000.0,-797000000.0,-1613000000.0
UTL,2016-03-31,False,Q1,2016,10-Q,125800000.0,23400000.0,10900000.0,0.78,0.78,0.355,1052900000.0,128100000.0,146000000.0,8100000.0,290100000.0,14200000.0,-11300000.0,-3500000.0
USG,2016-03-31,False,Q1,2016,10-Q,970000000.0,127000000.0,67000000.0,0.46,0.46,0.0,4662000000.0,1370000000.0,909000000.0,347000000.0,1518000000.0,-30000000.0,-1000000.0,-65000000.0
WBC,2016-03-31,False,Q1,2016,10-Q,688700000.0,87000000.0,-13400000.0,-0.24,-0.24,0.0,2742600000.0,1544600000.0,504700000.0,636700000.0,795700000.0,93200000.0,-53700000.0,64100000.0
TCBI,2016-03-31,False,Q1,2016,10-Q,171100000.0,,22690000.0,0.49,0.49,0.0,20210893000.0,,,89277000.0,1647088000.0,22702000.0,-353301000.0,1273424000.0
WINA,2016-03-26,False,Q1,2016,10-Q,16180300.0,8038600.0,4562900.0,1.11,1.06,0.0,43755500.0,21942900.0,9946200.0,1213000.0,-27258000.0,10606800.0,606100.0,-11006600.0
