symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AXN,2015-12-31,False,Q2,2016,10-Q,8195839.0,3410023.0,2188268.0,0.03,0.03,0.0,53579460.0,25131285.0,35509633.0,6435362.0,17721744.0,-714855.0,-90507.0,2864521.0
EPM,2015-12-31,False,Q2,2016,10-Q,6622927.0,-454987.0,654697.0,0.02,0.02,0.0,69915395.0,20602511.0,6875001.0,16325013.0,52102521.0,4507132.0,-7249583.0,-1051293.0
NCQ,2015-11-30,False,FY,2015,10-K,,,-9532000.0,0.12,0.12,0.0,51181000.0,16885000.0,,16139000.0,50430000.0,-8435000.0,19358000.0,142000.0
PZG,2015-12-31,False,Q2,2016,10-Q,125722.0,-736277.0,-734967.0,0.09,0.09,0.0,38718344.0,8285213.0,125187.0,7906761.0,37349886.0,-1367408.0,-8365.0,
FLWS,2015-12-27,False,Q2,2016,10-Q,548381000.0,94383000.0,61539000.0,0.95,0.92,0.0,635342000.0,299654000.0,223229000.0,108444000.0,258256000.0,111644000.0,-13052000.0,-18088000.0
ABMD,2015-12-31,False,Q3,2016,10-Q,85795000.0,17443000.0,10555000.0,0.25,0.23,0.0,391626000.0,281745000.0,37670000.0,53226000.0,345529000.0,54238000.0,-28083000.0,5268000.0
ACET,2015-12-31,False,Q2,2016,10-Q,131674000.0,14091000.0,8270000.0,0.28,0.28,0.0,524394000.0,329177000.0,102594000.0,54349000.0,285857000.0,16268000.0,-9589000.0,13940000.0
ACXM,2015-12-31,False,Q3,2016,10-Q,221193000.0,-374000.0,-1410000.0,-0.02,-0.02,0.0,1161564000.0,386503000.0,206026000.0,186390000.0,704443000.0,70372000.0,-50703000.0,-108353000.0
AIRT,2015-12-31,False,Q3,2016,10-Q,46618573.0,3890117.0,2971340.0,1.25,1.24,0.0,49757287.0,38095644.0,12165596.0,5287316.0,37111001.0,2988486.0,-4010733.0,-7842572.0
ALCO,2015-12-31,False,Q1,2016,10-Q,20604000.0,-2559000.0,-3019000.0,-0.36,-0.36,0.06,468982000.0,82060000.0,17584000.0,3276000.0,170189000.0,-14781000.0,-2848000.0,15431000.0
ALXN,2015-12-31,False,FY,2015,10-K,2604047000.0,536671000.0,144385000.0,0.68,0.67,0.0,13133230000.0,2425349000.0,718250000.0,1010111000.0,8258616000.0,675199000.0,-3585173000.0,2985077000.0
ANCB,2015-12-31,False,Q2,2016,10-Q,5372000.0,,-286000.0,-0.12,-0.12,0.0,399421000.0,,,12572000.0,63285000.0,3498000.0,-24594000.0,19218000.0
